ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Year,Temp_Bin,Humidity_Bin
A-2751684,Source2,2,2018-06-09 08:05:36,2018-06-09 08:50:17,41.555428000000006,-73.634026,,,0.0,Right hand shoulder blocked due to accident on NY-55 Eastbound at Harmony Farms Dr.,Route 55,Pawling,Dutchess,NY,12564,US,US/Eastern,KDXR,2018-06-09 07:53:00,66.9,,61.0,30.15,10.0,NNE,5.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(56.0, 71.0]","(50.0, 66.0]"
A-4825960,Source1,2,2023-01-17 13:50:58,2023-01-17 15:29:34.000000000,43.02211,-73.790988,43.021627,-73.79162,0.046,NYSDOT TMC - Albany: Crash on I-87 Northway southbound Off-ramp Exit 13N; US 9 north (Malta) right shoulder closed,Adirondack Northway S,Ballston Spa,Saratoga,NY,12020,US,US/Eastern,KSCH,2023-01-17 13:45:00,30.0,30.0,64.0,29.26,10.0,CALM,0.0,0.0,Light Freezing Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023,"(-19.001, 39.0]","(50.0, 66.0]"
A-2189559,Source2,2,2019-04-26 16:56:48,2019-04-26 17:56:36,40.992481,-72.535515,,,0.0,Accident on Love Ln Northbound at Pike St.,Love Ln,Mattituck,Suffolk,NY,11952,US,US/Eastern,KFOK,2019-04-26 16:53:00,56.0,56.0,93.0,29.48,10.0,E,5.0,0.0,Thunder,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(39.0, 56.0]","(84.0, 100.0]"
A-220840,Source2,3,2016-07-31 15:41:47,2016-07-31 16:56:47,41.008331,-73.697777,,,0.0,Accident on I-287 Cross Westchester Expy Eastbound at Exit 10 NY-120A Westchester Ave.,Westchester Ave,Rye,Westchester,NY,10580,US,US/Eastern,KHPN,2016-07-31 15:56:00,75.9,,82.0,29.99,10.0,East,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(71.0, 172.0]","(66.0, 84.0]"
A-2091672,Source2,3,2019-05-09 10:50:49,2019-05-09 12:06:57,42.339394,-79.587891,,,0.0,Accident on I-90 Westbound after Exit 60 NY-394 Portage St.,I-90 W,Westfield,Chautauqua,NY,14787,US,US/Eastern,KDKK,2019-05-09 10:53:00,73.0,73.0,59.0,29.19,10.0,S,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(71.0, 172.0]","(50.0, 66.0]"
A-3130551,Source2,3,2017-12-15 18:34:23,2017-12-15 19:18:52,42.945545,-78.908615,,,0.0,Accident on I-190 Northbound at Ontario St.,Niagara Trwy N,Buffalo,Erie,NY,14207,US,US/Eastern,KBUF,2017-12-15 18:33:00,23.0,11.7,96.0,29.74,0.1,West,11.5,0.05,Heavy Thunderstorms and Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2017,"(-19.001, 39.0]","(84.0, 100.0]"
A-601271,Source2,1,2022-06-07 08:37:09,2022-06-07 09:21:47,40.810955,-73.14621,,,0.0,Right hand shoulder blocked due to crash on I-495 Westbound after Exit 59 Ocean Ave.,Long Island Expy,Ronkonkoma,Suffolk,NY,11779,US,US/Eastern,KISP,2022-06-07 08:56:00,70.0,70.0,65.0,29.98,10.0,SSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(56.0, 71.0]","(50.0, 66.0]"
A-7188417,Source1,3,2020-04-21 15:32:51,2020-04-21 16:17:51,40.6908,-73.58076,40.6908,-73.58076,0.0,At Meadowbrook Pky/Exit 22 - Accident. Right lane blocked.,Southern State Pkwy W,Roosevelt,Nassau,NY,11575,US,US/Eastern,KFRG,2020-04-21 15:35:00,46.0,41.0,79.0,29.39,4.0,W,9.0,0.08,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(39.0, 56.0]","(66.0, 84.0]"
A-977521,Source2,3,2021-07-06 18:28:02,2021-07-06 19:30:20,40.813377,-73.931252,,,0.0,Right lane blocked due to accident on I-87 Northbound at 138th St.,Exterior St,Bronx,Bronx,NY,10451-2034,US,US/Eastern,KLGA,2021-07-06 18:31:00,90.0,90.0,39.0,29.91,10.0,NW,32.0,0.0,Thunder / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(0.999, 50.0]"
A-6948855,Source1,2,2020-09-30 02:04:40,2020-09-30 04:13:23,40.926851,-73.857446,40.932301,-73.85645600000002,0.38,Crash on I-87 - NYS Thruway northbound at Before Exit 4 (I-87) - Yonkers - Cross County Parkway starting 7:04 PM 09/29/2020 [CARS CAD-202730305],I-87 N,Yonkers,Westchester,NY,10704,US,US/Eastern,KLGA,2020-09-30 01:51:00,72.0,72.0,87.0,29.52,3.0,S,16.0,0.14,Heavy Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(71.0, 172.0]","(84.0, 100.0]"
A-1438939,Source2,3,2020-08-27 16:38:03,2020-08-27 18:07:43,42.993568,-78.928352,,,0.0,Right lane closed due to accident on I-190 Northbound at exit 17.,I-190 S,Tonawanda,Erie,NY,14150,US,US/Eastern,KBUF,2020-08-27 16:36:00,74.0,74.0,82.0,28.95,2.0,W,29.0,0.01,T-Storm / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(71.0, 172.0]","(66.0, 84.0]"
A-1575068,Source2,3,2020-01-04 09:42:33,2020-01-04 10:12:13,40.748989,-73.896355,,,0.0,Lane blocked due to accident on I-278 Brooklyn Queens Expy Eastbound at Exit 40 69th St.,Brooklyn Queens Expy,Woodside,Queens,NY,11377,US,US/Eastern,KLGA,2020-01-04 09:51:00,47.0,43.0,97.0,29.66,0.5,SSE,8.0,0.0,Drizzle and Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(39.0, 56.0]","(84.0, 100.0]"
A-4434895,Source1,2,2023-01-17 12:20:12,2023-01-17 14:14:38,42.796394,-73.929012,42.796015,-73.92855899999998,0.035,Incident on I-890 EB near MICHIGAN AVE Drive with caution.,I-890 E,Schenectady,Schenectady,NY,12303,US,US/Eastern,KALB,2023-01-17 12:31:00,33.0,33.0,46.0,29.38,10.0,S,3.0,0.0,Light Sleet,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2023,"(-19.001, 39.0]","(0.999, 50.0]"
A-1038545,Source2,3,2021-05-19 17:48:44,2021-05-19 22:09:26,43.185585,-76.231613,,,7.1599998474121085,One lane blocked due to accident on NY-481 Northbound from exit 11 to exit 12.,NY-31,Liverpool,Onondaga,NY,13090,US,US/Eastern,KSYR,2021-05-19 17:54:00,81.0,81.0,34.0,29.85,10.0,NNW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(71.0, 172.0]","(0.999, 50.0]"
A-2180249,Source2,3,2019-04-22 14:32:36,2019-04-22 17:19:25,40.876106,-73.90471600000002,,,0.0,One lane blocked due to accident on I-87 Southbound at Exit 10 230th St.,Major Deegan Expy N,Bronx,Bronx,NY,10463,US,US/Eastern,KLGA,2019-04-22 14:51:00,58.0,58.0,78.0,29.96,10.0,NNW,14.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(66.0, 84.0]"
A-5703683,Source1,2,2021-12-22 20:31:00,2021-12-22 20:44:30,42.96966433504596,-77.0755612846514,42.96113433504596,-77.0403212846514,1.877,Slow traffic on I-90 E - New York State Trwy E from NY-21/Exit 43 (I-90) to NY-14/Exit 42 (I-90) due to accident.,I-90 E,Phelps,Ontario,NY,14532,US,US/Eastern,KPEO,2021-12-22 20:53:00,28.0,18.0,61.0,28.89,10.0,W,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2021,"(-19.001, 39.0]","(50.0, 66.0]"
A-2635217,Source2,3,2018-08-09 02:28:27,2018-08-09 03:13:09,40.734356,-73.922371,,,0.0,Right and center lane closed due to accident on I-278 Brooklyn Queens Expy Eastbound after Exits 35 35A-B I-495.,Long Island Expy E,Maspeth,Queens,NY,11378,US,US/Eastern,KLGA,2018-08-09 02:20:00,75.0,,87.0,29.79,0.5,NW,19.6,0.2,Heavy Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2018,"(71.0, 172.0]","(84.0, 100.0]"
A-6590147,Source1,2,2020-12-17 02:39:34,2020-12-17 05:39:40,41.096883,-73.940575,41.099032,-73.948669,0.447,Incident on I-87 NB near I-87 Left lane blocked.,I-287 W,Nyack,Rockland,NY,10960,US,US/Eastern,KHPN,2020-12-17 02:56:00,26.0,16.0,84.0,29.28,1.0,NNE,12.0,0.04,Snow and Sleet,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(-19.001, 39.0]","(66.0, 84.0]"
A-3301008,Source2,3,2017-09-12 06:35:17,2017-09-12 07:05:02,42.515549,-73.78935200000002,,,14.600000381469728,Accident on I-87 Northbound between Exit 21B US-9W and Exit 21A Berkshire Spur.,New York Trwy N,Selkirk,Albany,NY,12158,US,US/Eastern,KALB,2017-09-12 06:44:00,48.0,,96.0,30.09,1.0,Calm,,,Patches of Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(39.0, 56.0]","(84.0, 100.0]"
A-3521801,Source1,2,2016-06-16 15:09:47,2016-06-16 21:09:47,40.847742,-73.87144,40.839809,-73.872828,0.5529999999999999,At 177th St/Exit 5 - Accident.,Bronx River Pkwy S,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,2016-06-16 14:51:00,70.0,,65.0,29.78,10.0,SSE,4.6,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(56.0, 71.0]","(50.0, 66.0]"
A-524089,Source2,1,2022-08-29 08:02:04,2022-08-29 08:31:54,40.94622,-73.058479,,,0.0,Crash on Belle Terre Rd at Myrtle Ave.,Belle Terre Rd,Port Jefferson,Suffolk,NY,11777-1954,US,US/Eastern,KISP,2022-08-29 07:56:00,76.0,76.0,87.0,30.03,10.0,S,5.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(71.0, 172.0]","(84.0, 100.0]"
A-1695759,Source2,3,2019-12-05 17:03:03,2019-12-05 17:32:21,40.603535,-74.067421,,,3.119999885559082,Right lane blocked due to accident on I-278 Verrazano-Narrows Bridge Upper Level Westbound from Brooklyn to Staten Island.,I-278 W,Staten Island,Richmond,NY,10305,US,US/Eastern,KEWR,2019-12-05 16:51:00,40.0,30.0,51.0,29.9,10.0,W,22.0,0.0,Mostly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,"(39.0, 56.0]","(50.0, 66.0]"
A-1744740,Source2,2,2019-10-10 05:46:42,2019-10-10 06:46:21,40.639107,-74.0215,,,0.0,Accident on 3rd Ave at I-278 Brooklyn Queens Expy. No recent updates.,65th St,Brooklyn,Kings,NY,11220,US,US/Eastern,KJRB,2019-10-10 05:51:00,55.0,55.0,63.0,30.09,10.0,NE,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2019,"(39.0, 56.0]","(50.0, 66.0]"
A-4355166,Source1,4,2022-04-07 16:12:51,2022-04-07 17:52:26,42.10577845553348,-78.89555811844399,42.10445845553348,-78.90416811844399,0.451,Incident on I-86 WB near EXIT 17 Road closed. Take alternate route.,Southern Tier Expy,Randolph,Cattaraugus,NY,14772,US,US/Eastern,KJHW,2022-04-07 15:56:00,47.0,42.0,77.0,27.78,10.0,S,10.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(66.0, 84.0]"
A-7013776,Source1,1,2020-05-07 15:03:00,2020-05-07 15:18:00,41.73257,-74.06602,41.94625,-74.02919,14.885,Between Ulster/Orange County Line and RT-28/Exit 19 - Accident. Hard shoulder blocked.,New York Trwy N,New Paltz,Ulster,NY,12561,US,US/Eastern,KPOU,2020-05-07 14:53:00,65.0,65.0,20.0,29.52,10.0,WNW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(56.0, 71.0]","(0.999, 50.0]"
A-2048935,Source2,3,2019-06-13 12:26:00,2019-06-13 14:58:06,40.868092,-73.832596,,,0.0,Center lane blocked due to accident on I-95 Southbound at Bartow Ave.,New England Trwy S,Bronx,Bronx,NY,10475,US,US/Eastern,KLGA,2019-06-13 12:47:00,61.0,61.0,82.0,29.75,3.0,NE,24.0,0.04,Light Rain / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(66.0, 84.0]"
A-5906771,Source1,2,2021-12-22 05:46:30,2021-12-22 08:32:13,40.704124,-73.816429,40.706079,-73.81804100000002,0.159,Stationary traffic from Hillside Ave to Van Wyck Expy N due to accident., Hillside Ave,Jamaica,Queens,NY,11435-2923,US,US/Eastern,KJFK,2021-12-22 05:51:00,40.0,30.0,93.0,29.6,6.0,NW,21.0,0.01,Light Drizzle / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,2021,"(39.0, 56.0]","(84.0, 100.0]"
A-1260416,Source2,2,2020-11-18 07:12:39,2020-11-18 08:47:37,40.933067,-73.879074,,,0.0,Right hand shoulder blocked due to accident on Saw Mill Pkwy Northbound at Yonkers Ave.,Saw Mill River Pkwy N,Yonkers,Westchester,NY,10701,US,US/Eastern,KLGA,2020-11-18 06:51:00,36.0,23.0,52.0,30.34,10.0,NW,31.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(-19.001, 39.0]","(50.0, 66.0]"
A-7534527,Source1,4,2018-09-12 10:54:10,2018-09-12 11:24:07,40.70204,-73.48705,40.70356,-73.48904,0.148,Ramp closed to RT-135/Exit 28A - Road closed due to accident.,Southern State Pkwy W,Seaford,Nassau,NY,11783,US,US/Eastern,KFRG,2018-09-12 10:53:00,75.0,,96.0,30.24,1.0,Calm,,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2018,"(71.0, 172.0]","(84.0, 100.0]"
A-2359155,Source2,2,2019-01-25 14:33:07,2019-01-25 15:02:41,43.041103,-76.14235699999998,,,0.0,Right and center lane closed due to accident on I-81 Northbound before Exit 18 Adams St.,I-81 N,Syracuse,Onondaga,NY,13210,US,US/Eastern,KSYR,2019-01-25 14:54:00,21.9,4.8,58.0,29.99,7.0,WSW,26.5,,Blowing Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2019,"(-19.001, 39.0]","(50.0, 66.0]"
A-2304349,Source2,3,2019-02-25 20:27:00,2019-02-25 21:26:21,43.16589000000001,-77.684151,,,0.25,Accident on exit ramp from NY-390 Southbound at Exits 20A 20B 21 to Lyell Ave Eastbound.,Beechwood Dr,Rochester,Monroe,NY,14606-5510,US,US/Eastern,KROC,2019-02-25 20:54:00,21.0,6.6,55.0,30.31,9.0,West,17.3,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2019,"(-19.001, 39.0]","(50.0, 66.0]"
A-3504940,Source1,2,2016-07-12 18:11:02,2016-07-13 00:11:02,40.6987,-73.52181999999998,40.69842,-73.5148,0.368,At Wantagh Pky/Exit 27 - Accident.,Southern State Pkwy E,Wantagh,Nassau,NY,11793,US,US/Eastern,KFRG,2016-07-12 17:53:00,75.0,,64.0,30.09,10.0,SSW,12.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(71.0, 172.0]","(50.0, 66.0]"
A-606493,Source2,1,2022-05-31 07:26:05,2022-05-31 09:05:42,43.123131,-77.629768,,,0.0,Crash on Elmwood Ave at Kendrick Rd.,Elmwood Ave,Rochester,Monroe,NY,14620-2947,US,US/Eastern,KROC,2022-05-31 07:54:00,71.0,71.0,75.0,29.44,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(56.0, 71.0]","(66.0, 84.0]"
A-1542636,Source2,2,2020-03-27 05:22:40,2020-03-27 06:22:45,40.702419,-73.462082,,,0.0,Accident on Broadway at Pine St.,N Broadway,Massapequa,Nassau,NY,11758-2306,US,US/Eastern,KFRG,2020-03-27 04:53:00,48.0,45.0,80.0,29.68,10.0,SSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2020,"(39.0, 56.0]","(66.0, 84.0]"
A-1794119,Source2,3,2019-11-02 06:50:58,2019-11-02 07:50:40,42.357365,-73.425575,,,0.0,Accident on I-90 Westbound at Exit B3 NY-22.,I-90 W,Canaan,Columbia,NY,12029,US,US/Eastern,KPSF,2019-11-02 06:54:00,29.0,29.0,89.0,28.9,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2019,"(-19.001, 39.0]","(84.0, 100.0]"
A-7035181,Source1,4,2020-05-18 14:22:48,2020-05-18 15:22:48,43.07888,-78.83582,43.0709,-78.83558000000002,0.551,At US-62/Niagara Falls Blvd - Accident in roadwork area., Hill Rd,North Tonawanda,Niagara,NY,14120-1361,US,US/Eastern,KIAG,2020-05-18 13:53:00,59.0,59.0,81.0,29.41,10.0,E,17.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2020,"(56.0, 71.0]","(66.0, 84.0]"
A-6191755,Source1,2,2021-12-29 14:43:36,2021-12-29 15:31:01,40.627414,-74.145652,40.616297,-74.152799,0.855,Stationary traffic on NY-440 S from Morningstar Rd/Exit 13 (NY-440) to I-278/Exit 10 (NY-440) due to accident.,Dr Martin Luther King Jr Expy S,Staten Island,Richmond,NY,10303,US,US/Eastern,KEWR,2021-12-29 14:51:00,46.0,46.0,83.0,29.89,6.0,CALM,0.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(66.0, 84.0]"
A-7033922,Source1,4,2020-05-17 22:10:33,2020-05-17 23:10:33,40.73646,-73.36985,40.71221,-73.35055,1.957,Closed at RT-109/Babylon Farmingdale Rd - Road closed due to accident., Little East Neck Rd,West Babylon,Suffolk,NY,11704-2424,US,US/Eastern,KFRG,2020-05-17 21:53:00,55.0,55.0,77.0,30.15,10.0,ESE,7.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2020,"(39.0, 56.0]","(66.0, 84.0]"
A-446470,Source2,3,2017-05-09 08:09:55,2017-05-09 08:39:26,41.099754,-73.951324,,,1.3400000333786009,Accident on I-87 NYS Thruway Northbound between Exit 11 High Ave and Exit 12 NY-303.,I-287 W,West Nyack,Rockland,NY,10994,US,US/Eastern,KHPN,2017-05-09 07:56:00,48.0,,56.0,29.95,10.0,East,4.6,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(39.0, 56.0]","(50.0, 66.0]"
A-4843866,Source1,4,2022-04-14 19:43:00,2022-04-14 21:41:30,41.30848,-74.144563,41.309483,-74.143561,0.087,Incident on RT-17 NB near GROVE ST Road closed. Take alternate route., State Highway 17,Harriman,Orange,NY,10926,US,US/Eastern,KSWF,2022-04-14 19:45:00,61.0,61.0,59.0,29.3,8.0,WNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2022,"(56.0, 71.0]","(50.0, 66.0]"
A-837913,Source2,3,2021-11-02 08:59:33,2021-11-02 09:28:54,41.100986,-73.967415,,,0.0,Two lanes blocked and queueing traffic due to accident on I-287 Southbound near NY-303.,I-287 W,West Nyack,Rockland,NY,10994,US,US/Eastern,KHPN,2021-11-02 08:56:00,45.0,43.0,86.0,29.72,10.0,NW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2021,"(39.0, 56.0]","(84.0, 100.0]"
A-4537596,Source1,4,2022-01-05 10:17:00,2022-01-05 12:19:06.000000000,41.05396628360245,-73.83371472323495,41.05901628360245,-73.83831472323494,0.423,New York State Trwy N - I-87 N is closed from Saw Mill River Pkwy/Exit 7A (I-87) to I-287/Exit 8 (I-87) due to accident.,New York State Thruway,Elmsford,Westchester,NY,10523,US,US/Eastern,KHPN,2022-01-05 09:56:00,33.0,33.0,96.0,29.5,0.5,CALM,0.0,0.02,Fog,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(-19.001, 39.0]","(84.0, 100.0]"
A-3341544,Source2,2,2017-09-29 16:26:58,2017-09-29 16:56:41,43.03083400000001,-76.158714,,,0.0,Accident on South Ave at Marginal St.,Marginal St,Syracuse,Onondaga,NY,13207,US,US/Eastern,KSYR,2017-09-29 16:54:00,59.0,,64.0,29.97,10.0,Calm,,0.0,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2017,"(56.0, 71.0]","(50.0, 66.0]"
A-3604782,Source1,2,2017-05-03 09:19:47,2017-05-03 15:19:47,42.69548,-73.70940999999998,42.700622,-73.707889,0.364,At RT-378/Exit 7 - Accident.,I-787 N,Albany,Albany,NY,12204,US,US/Eastern,KALB,2017-05-03 08:51:00,50.0,,74.0,29.84,10.0,West,8.1,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2017,"(39.0, 56.0]","(66.0, 84.0]"
A-2083449,Source2,2,2019-05-04 16:19:48,2019-05-04 16:49:08,40.584591,-73.960121,,,0.0,Left & Center lane blocked due to accident on Belt Pkwy Westbound at Exits 7B 8 Shore Pkwy.,Coney Island Ave,Brooklyn,Kings,NY,11235,US,US/Eastern,KJRB,2019-05-04 16:33:00,71.0,71.0,66.0,29.67,6.0,VAR,3.0,0.0,Haze,False,False,True,False,True,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2019,"(56.0, 71.0]","(50.0, 66.0]"
A-3451048,Source1,4,2016-12-16 08:52:41,2016-12-16 14:52:41,42.73967,-78.16165699999998,42.74,-78.14186,1.005,Closed at Wyoming St - Road closed due to accident., State Route 20A W,Warsaw,Wyoming,NY,14569-9710,US,US/Eastern,KDSV,2016-12-16 08:54:00,14.0,5.1,67.0,30.37,10.0,ESE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(-19.001, 39.0]","(66.0, 84.0]"
A-4880402,Source1,2,2022-05-02 06:51:30,2022-05-02 08:59:31,40.683229,-73.657967,40.701033,-73.493237,8.717,Slow traffic on Southern State Pkwy E from Hempstead Ave/Exit 17 (Southern State Pkwy) to NY-135/Exit 28A (Southern State Pkwy) due to accident.,Southern State Pkwy E,West Hempstead,Nassau,NY,11552,US,US/Eastern,KJFK,2022-05-02 06:51:00,52.0,52.0,93.0,30.0,4.0,SE,23.0,0.37,T-Storm / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(39.0, 56.0]","(84.0, 100.0]"
A-4508747,Source1,2,2022-12-06 12:39:00,2022-12-06 21:25:17,40.734762,-73.83638499999998,40.663191,-73.803506,5.2360000000000015,Stationary traffic on I-678 S from Horace Harding Expy/Exit 12A (I-678) to Nassau Expy/Exit 1 (I-678) due to accident.,Van Wyck Expy S,Flushing,Queens,NY,11367,US,US/Eastern,KLGA,2022-12-06 12:51:00,57.0,57.0,77.0,30.26,6.0,SSE,12.0,0.0,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2022,"(56.0, 71.0]","(66.0, 84.0]"
A-208846,Source2,2,2016-09-20 09:06:50,2016-09-20 09:35:47,41.10762,-73.79921,,,0.0,Right hand shoulder blocked due to accident on Taconic State Pkwy Southbound near NY-141 Broadway.,Taconic State Pkwy N,Hawthorne,Westchester,NY,10532,US,US/Eastern,KHPN,2016-09-20 08:56:00,68.0,,93.0,30.12,2.0,NNW,9.2,,Mist,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,"(56.0, 71.0]","(84.0, 100.0]"
